celex,subject,country,case_label,ecli,judge,advocate,chamber,lodge_date,document_date,year_document,year_lodge,is_join_case,ruling_title,ruling_name,ruling_type
62016CJ0557,Approximation of laws,Finland,Case C-557/16,EU:C:2018:181,JaraÅ¡iÅ«nas,Bobek,Finland-Second Chamber,2016-11-04,2018-03-14,2018,2016.0,0,Judgment of the Court (Second Chamber) of 14 March 2018.,Proceedings brought by Astellas Pharma GmbH.,Proceedings brought by Astellas Pharma GmbH.
62016CJ0557,public health,Finland,Case C-557/16,EU:C:2018:181,JaraÅ¡iÅ«nas,Bobek,Finland-Second Chamber,2016-11-04,2018-03-14,2018,2016.0,0,Judgment of the Court (Second Chamber) of 14 March 2018.,Proceedings brought by Astellas Pharma GmbH.,Proceedings brought by Astellas Pharma GmbH.
62016CJ0558,area of freedom; security and justice,Germany,Case C-558/16,EU:C:2018:138,Toader,Szpunar,Germany-Second Chamber,2016-11-03,2018-03-01,2018,2016.0,0,Judgment of the Court (Second Chamber) of 1 March 2018.,Proceedings brought by Doris Margret Lisette Mahnkopf.,Proceedings brought by Doris Margret Lisette Mahnkopf.
62016CJ0558,judicial cooperation in civil matters,Germany,Case C-558/16,EU:C:2018:138,Toader,Szpunar,Germany-Second Chamber,2016-11-03,2018-03-01,2018,2016.0,0,Judgment of the Court (Second Chamber) of 1 March 2018.,Proceedings brought by Doris Margret Lisette Mahnkopf.,Proceedings brought by Doris Margret Lisette Mahnkopf.
62016CJ0559,Transport,Germany,Case C-559/16,EU:C:2017:644,MalenovskÃ½,Bot,Germany-Eighth Chamber,2016-11-04,2017-09-07,2017,2016.0,0,Judgment of the Court (Eighth Chamber) of 7 September 2017.,Birgit Bossen and Others v Brussels Airlines SA/NV.,Request for a preliminary ruling from the Amtsgericht Hamburg.
62016CJ0560,area of freedom; security and justice,Czech Republic,Case C-560/16,EU:C:2018:167,Silva de Lapuerta,Wathelet,Czech Republic-First Chamber,2016-11-04,2018-03-07,2018,2016.0,0,Judgment of the Court (First Chamber) of 7 March 2018.,E.ON Czech Holding AG v Michael Dĕdouch and Others.,Request for a preliminary ruling from the Nejvyšší soud.
62016CJ0560,judicial cooperation in civil matters,Czech Republic,Case C-560/16,EU:C:2018:167,Silva de Lapuerta,Wathelet,Czech Republic-First Chamber,2016-11-04,2018-03-07,2018,2016.0,0,Judgment of the Court (First Chamber) of 7 March 2018.,E.ON Czech Holding AG v Michael Dĕdouch and Others.,Request for a preliminary ruling from the Nejvyšší soud.
62016CJ0565,area of freedom; security and justice,Greece,Case C-565/16,EU:C:2018:265,Fernlund,Tanchev,Greece-Sixth Chamber,2016-11-09,2018-04-19,2018,2016.0,0,Judgment of the Court (Sixth Chamber) of 19 April 2018.,Proceedings brought by Alessandro Saponaro and Kalliopi-Chloi Xylina.,Request for a preliminary ruling from the Eirinodikeio Lerou.
62016CJ0565,judicial cooperation in civil matters,Greece,Case C-565/16,EU:C:2018:265,Fernlund,Tanchev,Greece-Sixth Chamber,2016-11-09,2018-04-19,2018,2016.0,0,Judgment of the Court (Sixth Chamber) of 19 April 2018.,Proceedings brought by Alessandro Saponaro and Kalliopi-Chloi Xylina.,Request for a preliminary ruling from the Eirinodikeio Lerou.
62016CJ0567,Approximation of laws,United Kingdom,Case C-567/16,EU:C:2017:948,Toader,Saugmandsgaard Ãe,United Kingdom-Seventh Chamber,2016-11-10,2017-12-07,2017,2016.0,0,Judgment of the Court (Seventh Chamber) of 7 December 2017.,Merck Sharp &amp; Dohme Corporation v Comptroller-General of Patents; Designs and Trade Marks.,Request for a preliminary ruling from the High Court of Justice (England &amp; Wales); Chancery Division; Patents Court.
62016CJ0567,Intellectual; industrial and commercial property,United Kingdom,Case C-567/16,EU:C:2017:948,Toader,Saugmandsgaard Ãe,United Kingdom-Seventh Chamber,2016-11-10,2017-12-07,2017,2016.0,0,Judgment of the Court (Seventh Chamber) of 7 December 2017.,Merck Sharp &amp; Dohme Corporation v Comptroller-General of Patents; Designs and Trade Marks.,Request for a preliminary ruling from the High Court of Justice (England &amp; Wales); Chancery Division; Patents Court.
62016CJ0568,Approximation of laws,Germany,Case C-568/16,EU:C:2018:211,da Cruz VilaÃ§a,Saugmandsgaard Ãe,Germany-Fifth Chamber,2016-11-10,2018-03-22,2018,2016.0,0,Judgment of the Court (Fifth Chamber) of 22 March 2018.,Rasool Entertainment GmbH and Staatsanwaltschaft Stuttgart v Faiz Rasool.,Request for a preliminary ruling from the Amtsgericht Nürtingen.
62016CJ0568,Right of establishment,Germany,Case C-568/16,EU:C:2018:211,da Cruz VilaÃ§a,Saugmandsgaard Ãe,Germany-Fifth Chamber,2016-11-10,2018-03-22,2018,2016.0,0,Judgment of the Court (Fifth Chamber) of 22 March 2018.,Rasool Entertainment GmbH and Staatsanwaltschaft Stuttgart v Faiz Rasool.,Request for a preliminary ruling from the Amtsgericht Nürtingen.
62016CJ0572,Environment,Germany,Case C-572/16,EU:C:2018:100,Regan,Saugmandsgaard Ãe,Germany-First Chamber,2016-11-14,2018-02-22,2018,2016.0,0,Judgment of the Court (First Chamber) of 22 February 2018.,INEOS Köln GmbH v Bundesrepublik Deutschland.,Request for a preliminary ruling from the Verwaltungsgericht Berlin.
62016CJ0572,Pollution,Germany,Case C-572/16,EU:C:2018:100,Regan,Saugmandsgaard Ãe,Germany-First Chamber,2016-11-14,2018-02-22,2018,2016.0,0,Judgment of the Court (First Chamber) of 22 February 2018.,INEOS Köln GmbH v Bundesrepublik Deutschland.,Request for a preliminary ruling from the Verwaltungsgericht Berlin.
62016CJ0573,Free movement of capital,United Kingdom,Case C-573/16,EU:C:2017:772,Rosas, P.Â Mengozzi,United Kingdom-Seventh Chamber,2016-11-14,2017-10-19,2017,2016.0,0,Judgment of the Court (Seventh Chamber) of 19 October 2017.,Air Berlin plc v Commissioners for Her Majesty's Revenue &amp; Customs.,Request for a preliminary ruling from the High Court of Justice of England and Wales; Chancery Division.
62016CJ0573,Freedom to provide services,United Kingdom,Case C-573/16,EU:C:2017:772,Rosas, P.Â Mengozzi,United Kingdom-Seventh Chamber,2016-11-14,2017-10-19,2017,2016.0,0,Judgment of the Court (Seventh Chamber) of 19 October 2017.,Air Berlin plc v Commissioners for Her Majesty's Revenue &amp; Customs.,Request for a preliminary ruling from the High Court of Justice of England and Wales; Chancery Division.
62016CJ0573,Indirect taxation,United Kingdom,Case C-573/16,EU:C:2017:772,Rosas, P.Â Mengozzi,United Kingdom-Seventh Chamber,2016-11-14,2017-10-19,2017,2016.0,0,Judgment of the Court (Seventh Chamber) of 19 October 2017.,Air Berlin plc v Commissioners for Her Majesty's Revenue &amp; Customs.,Request for a preliminary ruling from the High Court of Justice of England and Wales; Chancery Division.
62016CJ0573,Right of establishment,United Kingdom,Case C-573/16,EU:C:2017:772,Rosas, P.Â Mengozzi,United Kingdom-Seventh Chamber,2016-11-14,2017-10-19,2017,2016.0,0,Judgment of the Court (Seventh Chamber) of 19 October 2017.,Air Berlin plc v Commissioners for Her Majesty's Revenue &amp; Customs.,Request for a preliminary ruling from the High Court of Justice of England and Wales; Chancery Division.
62016CJ0573,Taxation,United Kingdom,Case C-573/16,EU:C:2017:772,Rosas, P.Â Mengozzi,United Kingdom-Seventh Chamber,2016-11-14,2017-10-19,2017,2016.0,0,Judgment of the Court (Seventh Chamber) of 19 October 2017.,Air Berlin plc v Commissioners for Her Majesty's Revenue &amp; Customs.,Request for a preliminary ruling from the High Court of Justice of England and Wales; Chancery Division.
62016CJ0573,anti-discrimination,United Kingdom,Case C-573/16,EU:C:2017:772,Rosas, P.Â Mengozzi,United Kingdom-Seventh Chamber,2016-11-14,2017-10-19,2017,2016.0,0,Judgment of the Court (Seventh Chamber) of 19 October 2017.,Air Berlin plc v Commissioners for Her Majesty's Revenue &amp; Customs.,Request for a preliminary ruling from the High Court of Justice of England and Wales; Chancery Division.
62016CJ0575,Free movement of workers,Czech Republic,Case C-575/16,EU:C:2018:186,Arabadjiev,M. M. Wathelet,Czech Republic-Sixth Chamber,2016-11-14,2018-03-15,2018,2016.0,0,Judgment of the Court (Sixth Chamber) of 15 March 2018.,European Commission v Czech Republic.,not_specified
62016CJ0575,Freedom to provide services,Czech Republic,Case C-575/16,EU:C:2018:186,Arabadjiev,M. M. Wathelet,Czech Republic-Sixth Chamber,2016-11-14,2018-03-15,2018,2016.0,0,Judgment of the Court (Sixth Chamber) of 15 March 2018.,European Commission v Czech Republic.,not_specified
62016CJ0575,Right of establishment,Czech Republic,Case C-575/16,EU:C:2018:186,Arabadjiev,M. M. Wathelet,Czech Republic-Sixth Chamber,2016-11-14,2018-03-15,2018,2016.0,0,Judgment of the Court (Sixth Chamber) of 15 March 2018.,European Commission v Czech Republic.,not_specified
62016CJ0577,Environment,Germany,Case C-577/16,EU:C:2018:127,Regan,Saugmandsgaard Ãe,Germany-First Chamber,2016-11-16,2018-02-28,2018,2016.0,0,Judgment of the Court (First Chamber) of 28 February 2018.,Trinseo Deutschland Anlagengesellschaft mbH v Bundesrepublik Deutschland.,Request for a preliminary ruling from the Verwaltungsgericht Berlin.
62016CJ0577,Pollution,Germany,Case C-577/16,EU:C:2018:127,Regan,Saugmandsgaard Ãe,Germany-First Chamber,2016-11-16,2018-02-28,2018,2016.0,0,Judgment of the Court (First Chamber) of 28 February 2018.,Trinseo Deutschland Anlagengesellschaft mbH v Bundesrepublik Deutschland.,Request for a preliminary ruling from the Verwaltungsgericht Berlin.
62016CJ0578,area of freedom; security and justice,Slovenia,Case C-578/16 PPU,EU:C:2017:127,da Cruz VilaÃ§a,Tanchev,Slovenia-Fifth Chamber,2016-11-17,2017-02-16,2017,2016.0,0,Judgment of the Court (Fifth Chamber) of 16 February 2017.,C. K. and Others v Republika Slovenija.,Request for a preliminary ruling from the Vrhovno sodišče Republike Slovenije.
62016CJ0578,asylum policy,Slovenia,Case C-578/16 PPU,EU:C:2017:127,da Cruz VilaÃ§a,Tanchev,Slovenia-Fifth Chamber,2016-11-17,2017-02-16,2017,2016.0,0,Judgment of the Court (Fifth Chamber) of 16 February 2017.,C. K. and Others v Republika Slovenija.,Request for a preliminary ruling from the Vrhovno sodišče Republike Slovenije.
62016CJ0579, / ,Denmark,Case C-579/16 P,EU:C:2018:159,Arabadjiev,Szpunar,Denmark-Grand Chamber,2016-11-16,2018-03-06,2018,2016.0,0,Judgment of the Court (Grand Chamber) of 6 March 2018.,European Commission v FIH Holding A/S and FIH Erhvervsbank A/S.,not_specified
62016CJ0579,4.09.01.03.01.Internal policy of the European Union,Denmark,Case C-579/16 P,EU:C:2018:159,Arabadjiev,Szpunar,Denmark-Grand Chamber,2016-11-16,2018-03-06,2018,2016.0,0,Judgment of the Court (Grand Chamber) of 6 March 2018.,European Commission v FIH Holding A/S and FIH Erhvervsbank A/S.,not_specified
62016CJ0579,4.09.01.Internal policy of the European Union,Denmark,Case C-579/16 P,EU:C:2018:159,Arabadjiev,Szpunar,Denmark-Grand Chamber,2016-11-16,2018-03-06,2018,2016.0,0,Judgment of the Court (Grand Chamber) of 6 March 2018.,European Commission v FIH Holding A/S and FIH Erhvervsbank A/S.,not_specified
62016CJ0579,Advantage conferred on an undertaking,Denmark,Case C-579/16 P,EU:C:2018:159,Arabadjiev,Szpunar,Denmark-Grand Chamber,2016-11-16,2018-03-06,2018,2016.0,0,Judgment of the Court (Grand Chamber) of 6 March 2018.,European Commission v FIH Holding A/S and FIH Erhvervsbank A/S.,not_specified
62016CJ0579,Case law directory code: ,Denmark,Case C-579/16 P,EU:C:2018:159,Arabadjiev,Szpunar,Denmark-Grand Chamber,2016-11-16,2018-03-06,2018,2016.0,0,Judgment of the Court (Grand Chamber) of 6 March 2018.,European Commission v FIH Holding A/S and FIH Erhvervsbank A/S.,not_specified
62016CJ0579,Competition,Denmark,Case C-579/16 P,EU:C:2018:159,Arabadjiev,Szpunar,Denmark-Grand Chamber,2016-11-16,2018-03-06,2018,2016.0,0,Judgment of the Court (Grand Chamber) of 6 March 2018.,European Commission v FIH Holding A/S and FIH Erhvervsbank A/S.,not_specified
62016CJ0579,Definition of aid,Denmark,Case C-579/16 P,EU:C:2018:159,Arabadjiev,Szpunar,Denmark-Grand Chamber,2016-11-16,2018-03-06,2018,2016.0,0,Judgment of the Court (Grand Chamber) of 6 March 2018.,European Commission v FIH Holding A/S and FIH Erhvervsbank A/S.,not_specified
62016CJ0579,EEC/EC - State aid * State aid,Denmark,Case C-579/16 P,EU:C:2018:159,Arabadjiev,Szpunar,Denmark-Grand Chamber,2016-11-16,2018-03-06,2018,2016.0,0,Judgment of the Court (Grand Chamber) of 6 March 2018.,European Commission v FIH Holding A/S and FIH Erhvervsbank A/S.,not_specified
62016CJ0579,General,Denmark,Case C-579/16 P,EU:C:2018:159,Arabadjiev,Szpunar,Denmark-Grand Chamber,2016-11-16,2018-03-06,2018,2016.0,0,Judgment of the Court (Grand Chamber) of 6 March 2018.,European Commission v FIH Holding A/S and FIH Erhvervsbank A/S.,not_specified
62016CJ0579,Private investor/private creditor test,Denmark,Case C-579/16 P,EU:C:2018:159,Arabadjiev,Szpunar,Denmark-Grand Chamber,2016-11-16,2018-03-06,2018,2016.0,0,Judgment of the Court (Grand Chamber) of 6 March 2018.,European Commission v FIH Holding A/S and FIH Erhvervsbank A/S.,not_specified
62016CJ0579,State aids,Denmark,Case C-579/16 P,EU:C:2018:159,Arabadjiev,Szpunar,Denmark-Grand Chamber,2016-11-16,2018-03-06,2018,2016.0,0,Judgment of the Court (Grand Chamber) of 6 March 2018.,European Commission v FIH Holding A/S and FIH Erhvervsbank A/S.,not_specified
62016CJ0580,Taxation,Austria,Case C-580/16,EU:C:2018:261,JÃ¼rimÃ¤e,Bot,Austria-Fourth Chamber,2016-11-17,2018-04-19,2018,2016.0,0,Judgment of the Court (Fourth Chamber) of 19 April 2018.,Firma Hans Bühler KG v Finanzamt de Graz-Stadt.,Request for a preliminary ruling from the Verwaltungsgerichtshof.
62016CJ0580,Value added tax,Austria,Case C-580/16,EU:C:2018:261,JÃ¼rimÃ¤e,Bot,Austria-Fourth Chamber,2016-11-17,2018-04-19,2018,2016.0,0,Judgment of the Court (Fourth Chamber) of 19 April 2018.,Firma Hans Bühler KG v Finanzamt de Graz-Stadt.,Request for a preliminary ruling from the Verwaltungsgerichtshof.
62016CJ0590,Taxation,Greece,Case C-590/16,EU:C:2018:77,Bonichot,Bobek,Greece-Sixth Chamber,2016-11-21,2018-02-08,2018,2016.0,0,Judgment of the Court (Sixth Chamber) of 8 February 2018.,European Commission v Hellenic Republic.,not_specified
62016CJ0596,Charter of Fundamental Rights,Italy,Joined Cases C-596/16 and C-597/16,EU:C:2018:192,von Danwitz, M.Â Campos SÃ¡nchez-Bordona,Italy-Grand Chamber,2016-11-23,2018-03-20,2018,2016.0,1,Judgment of the Court (Grand Chamber) of 20 March 2018.,Enzo Di Puma v Commissione Nazionale per le Società e la Borsa (Consob) and Commissione Nazionale per le Società e la Borsa (Consob) v Antonio Zecca.,References for a preliminary ruling from the Corte suprema di cassazione.
62016CJ0596,Fundamental rights,Italy,Joined Cases C-596/16 and C-597/16,EU:C:2018:192,von Danwitz, M.Â Campos SÃ¡nchez-Bordona,Italy-Grand Chamber,2016-11-23,2018-03-20,2018,2016.0,1,Judgment of the Court (Grand Chamber) of 20 March 2018.,Enzo Di Puma v Commissione Nazionale per le Società e la Borsa (Consob) and Commissione Nazionale per le Società e la Borsa (Consob) v Antonio Zecca.,References for a preliminary ruling from the Corte suprema di cassazione.
62016CJ0598,Common foreign and security policy,not_specified,Case C-598/16 P,EU:C:2017:786,Vilaras,Mengozzi,not_specified-Eighth Chamber,2016-11-23,2017-10-19,2017,2016.0,0,Judgment of the Court (Eighth Chamber) of 19 October 2017.,Viktor Fedorovych Yanukovych v Council of the European Union.,not_specified
62016CJ0598,External relations,not_specified,Case C-598/16 P,EU:C:2017:786,Vilaras,Mengozzi,not_specified-Eighth Chamber,2016-11-23,2017-10-19,2017,2016.0,0,Judgment of the Court (Eighth Chamber) of 19 October 2017.,Viktor Fedorovych Yanukovych v Council of the European Union.,not_specified
62016CJ0599,Common foreign and security policy,not_specified,Case C-599/16 P,EU:C:2017:785,Vilaras,Mengozzi,not_specified-Eighth Chamber,2016-11-23,2017-10-19,2017,2016.0,0,Judgment of the Court (Eighth Chamber) of 19 October 2017.,Oleksandr Viktorovych Yanukovych v Council of the European Union.,not_specified
62016CJ0599,External relations,not_specified,Case C-599/16 P,EU:C:2017:785,Vilaras,Mengozzi,not_specified-Eighth Chamber,2016-11-23,2017-10-19,2017,2016.0,0,Judgment of the Court (Eighth Chamber) of 19 October 2017.,Oleksandr Viktorovych Yanukovych v Council of the European Union.,not_specified
62016CJ0616,Free movement of workers,Italy,Joined Cases C-616/16 and C-617/16,EU:C:2018:32,Safjan,Bot,Italy-Eighth Chamber,2016-11-28,2018-01-24,2018,2016.0,1,Judgment of the Court (Eighth Chamber) of 24 January 2018.,Presidenza del Consiglio dei Ministri and Others v Gianni Pantuso and Others.,Requests for a preliminary ruling from Corte suprema di cassazione.
62016CJ0616,Freedom to provide services,Italy,Joined Cases C-616/16 and C-617/16,EU:C:2018:32,Safjan,Bot,Italy-Eighth Chamber,2016-11-28,2018-01-24,2018,2016.0,1,Judgment of the Court (Eighth Chamber) of 24 January 2018.,Presidenza del Consiglio dei Ministri and Others v Gianni Pantuso and Others.,Requests for a preliminary ruling from Corte suprema di cassazione.
62016CJ0616,Right of establishment,Italy,Joined Cases C-616/16 and C-617/16,EU:C:2018:32,Safjan,Bot,Italy-Eighth Chamber,2016-11-28,2018-01-24,2018,2016.0,1,Judgment of the Court (Eighth Chamber) of 24 January 2018.,Presidenza del Consiglio dei Ministri and Others v Gianni Pantuso and Others.,Requests for a preliminary ruling from Corte suprema di cassazione.
62016CJ0628,Taxation,Austria,Case C-628/16,EU:C:2018:84,JÃ¼rimÃ¤e,Wathelet,Austria-Ninth Chamber,2016-12-05,2018-02-21,2018,2016.0,0,Judgment of the Court (Ninth Chamber) of 21 February 2018.,Kreuzmayr GmbH v Finanzamt Linz.,Request for a preliminary ruling from the Bundesfinanzgericht.
62016CJ0628,Value added tax,Austria,Case C-628/16,EU:C:2018:84,JÃ¼rimÃ¤e,Wathelet,Austria-Ninth Chamber,2016-12-05,2018-02-21,2018,2016.0,0,Judgment of the Court (Ninth Chamber) of 21 February 2018.,Kreuzmayr GmbH v Finanzamt Linz.,Request for a preliminary ruling from the Bundesfinanzgericht.
62016CJ0630,Approximation of laws,Finland,Case C-630/16,EU:C:2017:971,Å vÃ¡by,Campos SÃ¡nchez-Bordona,Finland-Eighth Chamber,2016-12-07,2017-12-14,2017,2016.0,0,Judgment of the Court (Eighth Chamber) of 14 December 2017.,Proceedings brought by Anstar Oy.,Proceedings brought by Anstar Oy.
62016CJ0634,Intellectual; industrial and commercial property,Romania,Case C-634/16 P,EU:C:2018:30,Silva de Lapuerta,Kokott,Romania-First Chamber,2016-12-07,2018-01-24,2018,2016.0,0,Judgment of the Court (First Chamber) of 24 January 2018.,European Union Intellectual Property Office v European Food SA.,not_specified
62016CJ0634,Trade marks,Romania,Case C-634/16 P,EU:C:2018:30,Silva de Lapuerta,Kokott,Romania-First Chamber,2016-12-07,2018-01-24,2018,2016.0,0,Judgment of the Court (First Chamber) of 24 January 2018.,European Union Intellectual Property Office v European Food SA.,not_specified
62016CJ0636,area of freedom; security and justice,Spain,Case C-636/16,EU:C:2017:949,Vilaras,Bot,Spain-Eighth Chamber,2016-12-09,2017-12-07,2017,2016.0,0,Judgment of the Court (Eighth Chamber) of 7 December 2017.,Wilber López Pastuzano v Delegación del Gobierno en Navarra.,Request for a preliminary ruling from the Juzgado de lo Contencioso-Administrativo No 1 de Pamplona.
62016CJ0638,Border checks,Belgium,Case C-638/16 PPU,EU:C:2017:173,Berger,Mengozzi,Belgium-Grand Chamber,2016-12-12,2017-03-07,2017,2016.0,0,Judgment of the Court (Grand Chamber) of 7 March 2017.,X and X v État belge.,Request for a preliminary ruling from the Conseil du Contentieux des Étrangers (Belgium).
62016CJ0638,Charter of Fundamental Rights,Belgium,Case C-638/16 PPU,EU:C:2017:173,Berger,Mengozzi,Belgium-Grand Chamber,2016-12-12,2017-03-07,2017,2016.0,0,Judgment of the Court (Grand Chamber) of 7 March 2017.,X and X v État belge.,Request for a preliminary ruling from the Conseil du Contentieux des Étrangers (Belgium).
62016CJ0638,Fundamental rights,Belgium,Case C-638/16 PPU,EU:C:2017:173,Berger,Mengozzi,Belgium-Grand Chamber,2016-12-12,2017-03-07,2017,2016.0,0,Judgment of the Court (Grand Chamber) of 7 March 2017.,X and X v État belge.,Request for a preliminary ruling from the Conseil du Contentieux des Étrangers (Belgium).
62016CJ0638,area of freedom; security and justice,Belgium,Case C-638/16 PPU,EU:C:2017:173,Berger,Mengozzi,Belgium-Grand Chamber,2016-12-12,2017-03-07,2017,2016.0,0,Judgment of the Court (Grand Chamber) of 7 March 2017.,X and X v État belge.,Request for a preliminary ruling from the Conseil du Contentieux des Étrangers (Belgium).
62016CJ0641,area of freedom; security and justice,France,Case C-641/16,EU:C:2017:847,Silva de Lapuerta,Tanchev,France-First Chamber,2016-12-12,2017-11-09,2017,2016.0,0,Judgment of the Court (First Chamber) of 9 November 2017.,Tünkers France and Tünkers Maschinenbau GmbH v Expert France.,Request for a preliminary ruling from the Cour de cassation (France).
62016CJ0641,judicial cooperation in civil matters,France,Case C-641/16,EU:C:2017:847,Silva de Lapuerta,Tanchev,France-First Chamber,2016-12-12,2017-11-09,2017,2016.0,0,Judgment of the Court (First Chamber) of 9 November 2017.,Tünkers France and Tünkers Maschinenbau GmbH v Expert France.,Request for a preliminary ruling from the Cour de cassation (France).
62016CJ0643,Approximation of laws,United Kingdom,Case C-643/16,EU:C:2018:67,Regan,Campos SÃ¡nchez-Bordona,United Kingdom-First Chamber,2016-12-12,2018-02-07,2018,2016.0,0,Judgment of the Court (First Chamber) of 7 February 2018.,American Express Co. v The Lords Commissioners of Her Majesty’s Treasury.,Request for a preliminary ruling from the High Court of Justice (England &amp; Wales); Queen's Bench Division (Administrative Court).
62016CJ0643,Right of establishment,United Kingdom,Case C-643/16,EU:C:2018:67,Regan,Campos SÃ¡nchez-Bordona,United Kingdom-First Chamber,2016-12-12,2018-02-07,2018,2016.0,0,Judgment of the Court (First Chamber) of 7 February 2018.,American Express Co. v The Lords Commissioners of Her Majesty’s Treasury.,Request for a preliminary ruling from the High Court of Justice (England &amp; Wales); Queen's Bench Division (Administrative Court).
62016CJ0645, / ,France,Case C-645/16,EU:C:2018:262,JÃ¼rimÃ¤e,Szpunar,France-Fourth Chamber,2016-12-15,2018-04-19,2018,2016.0,0,Judgment of the Court (Fourth Chamber) of 19 April 2018.,Conseils et mise en relations (CMR) SARL v Demeures terre et tradition SARL.,Request for a preliminary ruling from the Cour de cassation (France).
62016CJ0645,4.04.02.Internal policy of the European Union,France,Case C-645/16,EU:C:2018:262,JÃ¼rimÃ¤e,Szpunar,France-Fourth Chamber,2016-12-15,2018-04-19,2018,2016.0,0,Judgment of the Court (Fourth Chamber) of 19 April 2018.,Conseils et mise en relations (CMR) SARL v Demeures terre et tradition SARL.,Request for a preliminary ruling from the Cour de cassation (France).
62016CJ0645,Case law directory code: ,France,Case C-645/16,EU:C:2018:262,JÃ¼rimÃ¤e,Szpunar,France-Fourth Chamber,2016-12-15,2018-04-19,2018,2016.0,0,Judgment of the Court (Fourth Chamber) of 19 April 2018.,Conseils et mise en relations (CMR) SARL v Demeures terre et tradition SARL.,Request for a preliminary ruling from the Cour de cassation (France).
62016CJ0645,EEC/EC - Free movement of persons and services * Free movement of persons and services,France,Case C-645/16,EU:C:2018:262,JÃ¼rimÃ¤e,Szpunar,France-Fourth Chamber,2016-12-15,2018-04-19,2018,2016.0,0,Judgment of the Court (Fourth Chamber) of 19 April 2018.,Conseils et mise en relations (CMR) SARL v Demeures terre et tradition SARL.,Request for a preliminary ruling from the Cour de cassation (France).
62016CJ0645,Freedom of establishment,France,Case C-645/16,EU:C:2018:262,JÃ¼rimÃ¤e,Szpunar,France-Fourth Chamber,2016-12-15,2018-04-19,2018,2016.0,0,Judgment of the Court (Fourth Chamber) of 19 April 2018.,Conseils et mise en relations (CMR) SARL v Demeures terre et tradition SARL.,Request for a preliminary ruling from the Cour de cassation (France).
62016CJ0645,Freedom of establishment - The various activities * The various activities,France,Case C-645/16,EU:C:2018:262,JÃ¼rimÃ¤e,Szpunar,France-Fourth Chamber,2016-12-15,2018-04-19,2018,2016.0,0,Judgment of the Court (Fourth Chamber) of 19 April 2018.,Conseils et mise en relations (CMR) SARL v Demeures terre et tradition SARL.,Request for a preliminary ruling from the Cour de cassation (France).
62016CJ0645,Freedom to provide services,France,Case C-645/16,EU:C:2018:262,JÃ¼rimÃ¤e,Szpunar,France-Fourth Chamber,2016-12-15,2018-04-19,2018,2016.0,0,Judgment of the Court (Fourth Chamber) of 19 April 2018.,Conseils et mise en relations (CMR) SARL v Demeures terre et tradition SARL.,Request for a preliminary ruling from the Cour de cassation (France).
62016CJ0645,Right of establishment,France,Case C-645/16,EU:C:2018:262,JÃ¼rimÃ¤e,Szpunar,France-Fourth Chamber,2016-12-15,2018-04-19,2018,2016.0,0,Judgment of the Court (Fourth Chamber) of 19 April 2018.,Conseils et mise en relations (CMR) SARL v Demeures terre et tradition SARL.,Request for a preliminary ruling from the Cour de cassation (France).
62016CJ0646,Immigration and asylum policy,Austria,Case C-646/16,EU:C:2017:586,Bay Larsen,Sharpston,Austria-Grand Chamber,2016-12-15,2017-07-26,2017,2016.0,0,Judgment of the Court (Grand Chamber) of 26 July 2017.,Proceedings brought by Khadija Jafari and Zainab Jafari.,Request for a preliminary ruling from the Verwaltungsgerichtshof.
62016CJ0646,area of freedom; security and justice,Austria,Case C-646/16,EU:C:2017:586,Bay Larsen,Sharpston,Austria-Grand Chamber,2016-12-15,2017-07-26,2017,2016.0,0,Judgment of the Court (Grand Chamber) of 26 July 2017.,Proceedings brought by Khadija Jafari and Zainab Jafari.,Request for a preliminary ruling from the Verwaltungsgerichtshof.
62016CJ0646,asylum policy,Austria,Case C-646/16,EU:C:2017:586,Bay Larsen,Sharpston,Austria-Grand Chamber,2016-12-15,2017-07-26,2017,2016.0,0,Judgment of the Court (Grand Chamber) of 26 July 2017.,Proceedings brought by Khadija Jafari and Zainab Jafari.,Request for a preliminary ruling from the Verwaltungsgerichtshof.
62016CJ0649,area of freedom; security and justice,Austria,Case C-649/16,EU:C:2017:986,Silva de Lapuerta,Szpunar,Austria-First Chamber,2016-12-19,2017-12-20,2017,2016.0,0,Judgment of the Court (First Chamber) of 20 December 2017.,Peter Valach and Others v Waldviertler Sparkasse Bank AG and Others.,Request for a preliminary ruling from the Oberster Gerichtshof.
62016CJ0649,judicial cooperation in civil matters,Austria,Case C-649/16,EU:C:2017:986,Silva de Lapuerta,Szpunar,Austria-First Chamber,2016-12-19,2017-12-20,2017,2016.0,0,Judgment of the Court (First Chamber) of 20 December 2017.,Peter Valach and Others v Waldviertler Sparkasse Bank AG and Others.,Request for a preliminary ruling from the Oberster Gerichtshof.
62016CJ0651,Free movement of workers,Latvia,Case C-651/16,EU:C:2018:162,Biltgen,Mengozzi,Latvia-Tenth Chamber,2016-12-19,2018-03-07,2018,2016.0,0,Judgment of the Court (Tenth Chamber) of 7 March 2018.,DW v Valsts sociālās apdrošināšanas aģentūra.,not_specified
62016CJ0670,area of freedom; security and justice,Germany,Case C-670/16,EU:C:2017:587,Bay Larsen,Sharpston,Germany-Grand Chamber,2016-12-29,2017-07-26,2017,2016.0,0,Judgment of the Court (Grand Chamber) of 26 July 2017.,Tsegezab Mengesteab v Bundesrepublik Deutschland.,Request for a preliminary ruling from the Verwaltungsgericht Minden.
